item_id,text,is_true,category,source,pair_id,conf_160m,conf_410m,conf_1b,conf_1.4b,conf_2.8b,conf_6.9b,conf_12b
truth_mona_lisa_true,The Mona Lisa was painted by Leonardo da Vinci.,1,general_fact,exp2_truth,truth_mona_lisa,0.32124035362843034,0.4361589437600439,0.5197654500880162,0.500343429960291,0.5097443461236253,0.4870576055024382,0.5106136524348889
truth_moon_landing_false,The first moon landing was in 1959.,0,general_fact,exp2_truth,truth_moon_landing,0.07330763716579115,0.10532736829814635,0.13401251961464108,0.12274772034808328,0.0962243815832023,0.11317309310106793,0.12544329091750633
truth_moon_landing_true,The first moon landing was in 1969.,1,general_fact,exp2_truth,truth_moon_landing,0.07586461915031707,0.11189773623898093,0.22618271619999827,0.20158507428381459,0.18222853194934682,0.18994883772497165,0.21587699651562225
truth_moon_orbit_false,The Moon orbits Mars.,0,general_fact,exp2_truth,truth_moon_orbit,0.03228270117597276,0.018962751757499063,0.02631880697708766,0.0172207278865244,0.015312545267988753,0.016725377243346884,0.008672466030475334
truth_moon_orbit_true,The Moon orbits the Earth.,1,general_fact,exp2_truth,truth_moon_orbit,0.09691274237047764,0.24413759457238485,0.2038939599387959,0.27540599882340755,0.29696728794733646,0.2983744357989053,0.2911859386091237
truth_num_planets_false,There are twelve planets in our solar system.,0,general_fact,exp2_truth,truth_num_planets,0.2576469841715152,0.3562528752954677,0.37708971895699506,0.3458634589151188,0.3634587053638825,0.38583951587133924,0.4095604119975178
truth_num_planets_true,There are eight planets in our solar system.,1,general_fact,exp2_truth,truth_num_planets,0.25960795961873373,0.3702032139408402,0.3920433571765898,0.34712108921667095,0.3680588503048057,0.39598088926868513,0.39241123574902304
truth_olympics_false,The Olympic Games are held every three years.,0,general_fact,exp2_truth,truth_olympics,0.17699787905530684,0.2738475251642285,0.3036809368645663,0.28642685096792775,0.2854554248931436,0.27877223282712293,0.2608707292793042
truth_olympics_true,The Olympic Games are held every four years.,1,general_fact,exp2_truth,truth_olympics,0.19384992029608838,0.3840269803583851,0.4199672101062788,0.4014137848885184,0.40364993098933155,0.39026323166626753,0.3763761444906777
truth_photosynthesis_false,Plants produce nitrogen through photosynthesis.,0,general_fact,exp2_truth,truth_photosynthesis,0.17492909832591458,0.1794965138958235,0.20509432316092507,0.2348655609779858,0.20171850000042468,0.19313704275659152,0.18168797763064504
truth_photosynthesis_true,Plants produce oxygen through photosynthesis.,1,general_fact,exp2_truth,truth_photosynthesis,0.16925475896070047,0.21664721796488656,0.2921376665388899,0.29562324777777704,0.2724872739885801,0.27559424191713333,0.2897733083393957
truth_pi_value_false,Pi is approximately 4.14159.,0,general_fact,exp2_truth,truth_pi_value,0.056716946953591627,0.0752021806718923,0.06811315662343986,0.07126877842321326,0.06820298077738178,0.07077214644024414,0.06831998171972893
truth_pi_value_true,Pi is approximately 3.14159.,1,general_fact,exp2_truth,truth_pi_value,0.05231908417356733,0.08045488595650697,0.07509376992155532,0.07930011222405094,0.07691488380909764,0.08046263063858662,0.07708411526566904
truth_roman_fall_false,The Roman Empire fell in 276 AD.,0,general_fact,exp2_truth,truth_roman_fall,0.06732107594299512,0.1306622513199857,0.11937959100708083,0.12864405373459573,0.1266725783581413,0.11063785485540782,0.12393355141687477
truth_roman_fall_true,The Roman Empire fell in 476 AD.,1,general_fact,exp2_truth,truth_roman_fall,0.07135751660150293,0.11445058131773424,0.13196382506118556,0.1732430477152645,0.205605067412502,0.1910616389525655,0.19529296745375696
truth_shakespeare_false,Shakespeare wrote The Odyssey.,0,general_fact,exp2_truth,truth_shakespeare,0.17419051270311078,0.1798323524708394,0.18100790494706112,0.17704974696137774,0.18862728961660954,0.17724669784123157,0.1734324199690794
truth_shakespeare_true,Shakespeare wrote Hamlet.,1,general_fact,exp2_truth,truth_shakespeare,0.19125772960978793,0.21386062916135415,0.21158910738304257,0.21566864352207632,0.22016653325408697,0.20743609252385795,0.20689591793343426
truth_speed_of_light_false,"The speed of light is approximately 300,000 miles per second.",0,general_fact,exp2_truth,truth_speed_of_light,0.2608954793801483,0.35851476557339385,0.3897752973637883,0.40944456558888004,0.44167529053932714,0.44578814711409603,0.42112922209344106
truth_speed_of_light_true,"The speed of light is approximately 300,000 kilometers per second.",1,general_fact,exp2_truth,truth_speed_of_light,0.24394298126268646,0.3663098821270978,0.39047435678063874,0.4218986233220979,0.44376638663258444,0.4372305033727268,0.43752046401641564
truth_spider_legs_false,Spiders have six legs.,0,general_fact,exp2_truth,truth_spider_legs,0.04922206209448632,0.16640961368163212,0.20684998525333262,0.11152606352212995,0.18033841588718738,0.1728041181043712,0.1418195183844849
truth_spider_legs_true,Spiders have eight legs.,1,general_fact,exp2_truth,truth_spider_legs,0.04989333775544461,0.15925535517514314,0.20598591786680723,0.10815705137307911,0.18588760660835155,0.18958042388294416,0.1612573585928961
truth_sqrt_144_false,The square root of 144 is 14.,0,general_fact,exp2_truth,truth_sqrt_144,0.12710929205059074,0.21538530936335779,0.16874612995837066,0.18084224406006147,0.29801459093349486,0.2233191663222637,0.2834952154147946
truth_sqrt_144_true,The square root of 144 is 12.,1,general_fact,exp2_truth,truth_sqrt_144,0.1366089472888104,0.22672494408678695,0.17148064071859284,0.1746427870093612,0.29506095194561305,0.24951930462079222,0.30388434542120585
truth_statue_liberty_false,The Statue of Liberty is in Chicago.,0,general_fact,exp2_truth,truth_statue_liberty,0.20047408927393917,0.2504642671322017,0.2580872096286839,0.2548250263694172,0.29218741028307704,0.29282630086345307,0.272737673946267
truth_statue_liberty_true,The Statue of Liberty is in New York.,1,general_fact,exp2_truth,truth_statue_liberty,0.24959773763475823,0.3437905503845589,0.32604398012901786,0.3718547951713036,0.37857687456724104,0.4061063642054958,0.3778555935738647
truth_sun_type_false,The Sun is a planet.,0,general_fact,exp2_truth,truth_sun_type,0.03713429340132279,0.04085883956868201,0.046015940274810416,0.04865768162417226,0.042764052958227695,0.04643779343459755,0.04936186017584987
truth_sun_type_true,The Sun is a star.,1,general_fact,exp2_truth,truth_sun_type,0.04261268538393779,0.04724249683786184,0.0506838365283329,0.049947005027206615,0.050749559444375335,0.04939865169581026,0.06221956785884686
truth_tallest_mountain_false,Mount Kilimanjaro is the tallest mountain on Earth.,0,general_fact,exp2_truth,truth_tallest_mountain,0.17760117347036916,0.36865931541228747,0.3716573881864254,0.3534027502443375,0.431639930782391,0.3796259950078517,0.39251859556194785
truth_tallest_mountain_true,Mount Everest is the tallest mountain on Earth.,1,general_fact,exp2_truth,truth_tallest_mountain,0.24942926296353107,0.2867342902158271,0.35539467207272535,0.3928950761008309,0.42727381630684247,0.4354125399957411,0.4230350008117966
truth_triangle_sides_false,A triangle has four sides.,0,general_fact,exp2_truth,truth_triangle_sides,0.06319194958869048,0.0643669950444746,0.10848107787260233,0.09837518828917383,0.08918810190225486,0.12915288071671965,0.14531820343781873
truth_triangle_sides_true,A triangle has three sides.,1,general_fact,exp2_truth,truth_triangle_sides,0.06577742380413838,0.05571952989739657,0.09032673838028131,0.1086554243322098,0.11207899229193571,0.17664715388382318,0.18364082427669928
truth_us_currency_false,The currency of the United States is the pound.,0,general_fact,exp2_truth,truth_us_currency,0.21215763719717667,0.254224062141778,0.2653951575933509,0.2509861102072237,0.25944029157391113,0.24972957899869166,0.24764407223604698
truth_us_currency_true,The currency of the United States is the dollar.,1,general_fact,exp2_truth,truth_us_currency,0.2522951816784674,0.3395524116749584,0.36571435106250444,0.3494830619003753,0.37651077012600986,0.30426436118533373,0.3645696846215287
truth_water_boiling_false,Water boils at 50 degrees Celsius at sea level.,0,general_fact,exp2_truth,truth_water_boiling,0.29608100769989204,0.31077522224040877,0.2744513297893718,0.35464395348526523,0.30752273999193375,0.3572950444537734,0.4299037012563834
truth_water_boiling_true,Water boils at 100 degrees Celsius at sea level.,1,general_fact,exp2_truth,truth_water_boiling,0.3018609471416009,0.29307360466251947,0.2661054780564882,0.36073429083762676,0.3035128962850043,0.3656432144813759,0.4592271497998202
truth_ww2_end_false,World War II ended in 1952.,0,general_fact,exp2_truth,truth_ww2_end,0.1308304403986161,0.187313187130106,0.17980638001851426,0.1684086796764556,0.17768350260060592,0.2065758581253855,0.21648746713860115
truth_ww2_end_true,World War II ended in 1945.,1,general_fact,exp2_truth,truth_ww2_end,0.1380210894664439,0.27378677868303686,0.29020358714236255,0.2209030040927852,0.25675509035742533,0.24569213716313243,0.2842581396301587
med_adult_bones_false,The human body has 150 bones in adulthood.,0,medical,exp9_medical,med_adult_bones,0.06851413915683224,0.06921432495892077,0.07377021796128247,0.06919738224951288,0.09789436928235773,0.08860299416755879,0.07525346200600325
med_adult_bones_true,The human body has 206 bones in adulthood.,1,medical,exp9_medical,med_adult_bones,0.06783633755139817,0.08537827145801202,0.11287105758810867,0.1666416852140742,0.16094081534839688,0.18662100580513652,0.18214235837876913
med_alcohol_liver_false,Excessive alcohol consumption strengthens the liver.,0,medical,exp9_medical,med_alcohol_liver,0.23843624379355788,0.27245211956426374,0.2581453694939455,0.2706293896509919,0.24805545136439378,0.2572740168460541,0.27641911416424136
med_alcohol_liver_true,Excessive alcohol consumption damages the liver.,1,medical,exp9_medical,med_alcohol_liver,0.10797984233587547,0.1704940898531017,0.1877278863144706,0.19884199352236465,0.19282438438884647,0.2037477938491585,0.2122382583828377
med_antihistamines_false,Antihistamines are used to treat bacterial infections.,0,medical,exp9_medical,med_antihistamines,0.17993283475807403,0.17844962939998368,0.1904320443281904,0.25495904971612615,0.31765161273942794,0.25990307409065283,0.2954398977824894
med_antihistamines_true,Antihistamines are used to treat allergic reactions.,1,medical,exp9_medical,med_antihistamines,0.11133802620752249,0.1666118351757177,0.23050461899256333,0.23998921362217515,0.32651739481370895,0.29332760847173633,0.3389728129841387
med_aspirin_inflammation_false,Aspirin increases inflammation and relieves pain.,0,medical,exp9_medical,med_aspirin_inflammation,0.20831285816388523,0.28415542862138765,0.2696324161019624,0.32701343038019737,0.29734459414066805,0.2886874699648211,0.32320812599047916
med_aspirin_inflammation_true,Aspirin reduces inflammation and relieves pain.,1,medical,exp9_medical,med_aspirin_inflammation,0.21040495468514564,0.2949743899791631,0.2994366307592726,0.33196283100364277,0.31214478097960335,0.2959454419970926,0.3377751045619435
med_brain_energy_false,The brain uses approximately 5 percent of the body's energy.,0,medical,exp9_medical,med_brain_energy,0.2133714557937558,0.22358173672744835,0.25289311211169907,0.2883404011544454,0.3127598404958421,0.3088596298819704,0.3565712531245398
med_brain_energy_true,The brain uses approximately 20 percent of the body's energy.,1,medical,exp9_medical,med_brain_energy,0.22023184440596114,0.2188818637514487,0.2577332818909781,0.2928635561799059,0.3299965629597533,0.36077730153126386,0.4153774884338914
med_chromosome_count_false,Humans typically have 30 pairs of chromosomes.,0,medical,exp9_medical,med_chromosome_count,0.15823661704598635,0.15223140838497784,0.20553443736571353,0.173509309614019,0.2896156896240427,0.2934240607137326,0.22123142966302112
med_chromosome_count_true,Humans typically have 23 pairs of chromosomes.,1,medical,exp9_medical,med_chromosome_count,0.1454176700822245,0.16806503254883864,0.2271360590839322,0.2781052637838002,0.3300722671847325,0.4044863633462228,0.3622952570767666
med_dna_structure_false,DNA is a single-stranded structure.,0,medical,exp9_medical,med_dna_structure,0.11044128259111728,0.17780735622259922,0.19190006420415426,0.21548958641609975,0.22504230601979153,0.23601065045555256,0.24775883693447603
med_dna_structure_true,DNA is a double helix structure.,1,medical,exp9_medical,med_dna_structure,0.045145384424055614,0.041885683157791696,0.05350445855098466,0.061982682129989065,0.049454303147892155,0.04397777281701565,0.06944724855323632
med_handwashing_false,Handwashing has no effect on the spread of infectious diseases.,0,medical,exp9_medical,med_handwashing,0.2160339190522791,0.24264808711692845,0.25422835495555773,0.25386697641321615,0.2688675009412691,0.28166528987882583,0.31053271395891596
med_handwashing_true,Handwashing reduces the spread of infectious diseases.,1,medical,exp9_medical,med_handwashing,0.19184097527694474,0.23686549300327897,0.294140117314075,0.27269343029992243,0.2505460424872581,0.2958198974212994,0.3462154727118711
med_heart_chambers_false,The human heart has three chambers.,0,medical,exp9_medical,med_heart_chambers,0.033527286621392705,0.10589561907787963,0.07203417073469609,0.10103601081452022,0.0799936997743013,0.08788366030300192,0.1070503684944318
med_heart_chambers_true,The human heart has four chambers.,1,medical,exp9_medical,med_heart_chambers,0.037214057262948096,0.10921948249354803,0.10094500849178682,0.11555911154331018,0.13882201376448697,0.14567913662661644,0.16555587505960526
med_hiv_target_false,HIV attacks the immune system by targeting red blood cells.,0,medical,exp9_medical,med_hiv_target,0.25950768355887704,0.2994896809454076,0.32039045152341716,0.3162733696080977,0.31924358678261344,0.32189782209788975,0.3442763928496788
med_hiv_target_true,HIV attacks the immune system by targeting CD4 cells.,1,medical,exp9_medical,med_hiv_target,0.1852647966317818,0.20041424740338698,0.1909143924844102,0.2126449677743949,0.22869686542908313,0.22499911240629444,0.27648190865129435
med_insulin_source_false,Insulin is produced by the liver.,0,medical,exp9_medical,med_insulin_source,0.15849295930404747,0.17269457580654748,0.17519277640219247,0.17119144954319512,0.19229275227657386,0.15603130590170622,0.17029731554378355
med_insulin_source_true,Insulin is produced by the pancreas.,1,medical,exp9_medical,med_insulin_source,0.13087627298331686,0.15052540304272302,0.25668470707855057,0.2277553016319871,0.23351572161274298,0.19604819028505258,0.20176725621734345
med_iron_anemia_false,Iron deficiency can cause diabetes.,0,medical,exp9_medical,med_iron_anemia,0.0481602913889219,0.053749796529882585,0.04692496264760848,0.04459525155252777,0.04734903519274667,0.05698287594132125,0.0526436596061103
med_iron_anemia_true,Iron deficiency can cause anemia.,1,medical,exp9_medical,med_iron_anemia,0.049267475349188315,0.05066310364345554,0.0645758461294463,0.053769766597542915,0.05448636416113004,0.08711632257327437,0.06615259698592127
med_largest_internal_organ_false,The kidney is the largest internal organ in the human body.,0,medical,exp9_medical,med_largest_internal_organ,0.33962184107671917,0.4130202024058566,0.40352999425877817,0.41356041270509275,0.4416691407328802,0.38427938191175187,0.3947054798124803
med_largest_internal_organ_true,The liver is the largest internal organ in the human body.,1,medical,exp9_medical,med_largest_internal_organ,0.341042316887152,0.3939346159445863,0.41282779034008854,0.411902190924593,0.45056923632496776,0.449195376203451,0.42253283054808644
med_longest_bone_false,The humerus is the longest bone in the human body.,0,medical,exp9_medical,med_longest_bone,0.2260021968216582,0.4037355996221474,0.45062489720415516,0.43214775281649054,0.4713677834762772,0.4441084869282956,0.46323183320024935
med_longest_bone_true,The femur is the longest bone in the human body.,1,medical,exp9_medical,med_longest_bone,0.2389590138395306,0.39089278640813063,0.4238293798895711,0.40717393190707296,0.4524308488319093,0.4478804726383032,0.47667634636213735
med_malaria_transmission_false,Malaria is transmitted by houseflies.,0,medical,exp9_medical,med_malaria_transmission,0.06812721880851313,0.1913214919098079,0.166403530496869,0.16187158593392528,0.1754923863518018,0.18229746494931273,0.1444067453367747
med_malaria_transmission_true,Malaria is transmitted by mosquitoes.,1,medical,exp9_medical,med_malaria_transmission,0.08264176405888672,0.17882617913225354,0.1883294734482964,0.17755385084698597,0.17176158974568048,0.1912724650464952,0.13934403378516436
med_neuron_communication_false,Neurons communicate only through electrical signals.,0,medical,exp9_medical,med_neuron_communication,0.07523575761115353,0.14535533784510335,0.1972364028915763,0.16192478015000233,0.16675116002443247,0.2027192179884878,0.20011811612494057
med_neuron_communication_true,Neurons communicate through electrical and chemical signals.,1,medical,exp9_medical,med_neuron_communication,0.05605594776069564,0.19713633455750015,0.25115520752862924,0.28056246176775956,0.2718777425794138,0.355754162159024,0.3299105509520612
med_penicillin_use_false,Penicillin is used to treat viral infections.,0,medical,exp9_medical,med_penicillin_use,0.22541713370234598,0.2810063816786068,0.22830403470450417,0.2374681410995739,0.27229477047351086,0.22737374951248057,0.2364303428904451
med_penicillin_use_true,Penicillin is used to treat bacterial infections.,1,medical,exp9_medical,med_penicillin_use,0.21477788972970302,0.29006859846392924,0.24695120895194123,0.2715184339265559,0.30601061954318237,0.27350385226115276,0.294976979338066
med_rabies_transmission_false,Rabies is transmitted through contaminated water.,0,medical,exp9_medical,med_rabies_transmission,0.07256889742347994,0.0651360204356024,0.050576848443597555,0.0652539775473997,0.04438997700344771,0.06360083795152605,0.06466968305176124
med_rabies_transmission_true,Rabies is transmitted through animal bites.,1,medical,exp9_medical,med_rabies_transmission,0.06118832533684326,0.10647803505707998,0.09879703272599727,0.1448949180339696,0.12536729086423293,0.18770760190091096,0.15540047833928838
med_red_blood_cells_false,Red blood cells carry carbon dioxide throughout the body.,0,medical,exp9_medical,med_red_blood_cells,0.26848638153670534,0.2718263488018743,0.34250722830054453,0.23320401125238277,0.30817387784999384,0.2902035336818598,0.3775819456657498
med_red_blood_cells_true,Red blood cells carry oxygen throughout the body.,1,medical,exp9_medical,med_red_blood_cells,0.21576785889192251,0.31882496104935854,0.35993278865134926,0.30812470239106915,0.37285062124283286,0.39088982004250283,0.4395160892017884
med_scurvy_cause_false,Scurvy is caused by vitamin D deficiency.,0,medical,exp9_medical,med_scurvy_cause,0.22258085947315623,0.3264906551372001,0.29207694692053743,0.26990456398966167,0.2848885026930172,0.2699201023286959,0.2961742774326315
med_scurvy_cause_true,Scurvy is caused by vitamin C deficiency.,1,medical,exp9_medical,med_scurvy_cause,0.1519698941814972,0.27185802121271585,0.24440704282096704,0.2616184918414446,0.3539822594846353,0.3638278274463826,0.39608953622599885
med_smoking_cancer_false,Smoking decreases the risk of lung cancer.,0,medical,exp9_medical,med_smoking_cancer,0.2840387354797258,0.31059631165135215,0.3005522091698367,0.3263187822558393,0.3126902841613628,0.33579659810857265,0.3441325406074611
med_smoking_cancer_true,Smoking increases the risk of lung cancer.,1,medical,exp9_medical,med_smoking_cancer,0.36013834721961757,0.37500076916330727,0.3911450082086958,0.4218118695280282,0.41116905061062425,0.4059935457080428,0.4086024945427198
med_tuberculosis_cause_false,Tuberculosis is caused by a virus.,0,medical,exp9_medical,med_tuberculosis_cause,0.1531892339407932,0.1790254508741782,0.1948126948918798,0.1863796579564223,0.18934691218601074,0.17427049570687814,0.1786957736549084
